"Target"	"AverageTargetDepthAcrossHSP"	"max100AverageTargetDepth"	"Length"
"510"	"contig133764|PPP2R5D|11"	5.07488882286119	5.7914983342379	197
"512"	"contig133786|CLSTN1|6"	8.53592497853459	10.9969372237252	230
"513"	"contig133792|CCDC71|11"	6.16874728619414	7.41734430808746	298
"514"	"contig133803|RANBP10|6"	7.49792374041927	9.13866135596691	207
"515"	"contig133810|ZNF652|12"	12.0059038387556	14.2767488722584	363
"517"	"contig133824|MTFR1|8"	12.0528236274314	13.925923661634	283
"518"	"contig133829|FAM54B|11"	9.24528932591033	11.2203186919836	278
"519"	"contig133841|E12E1|OPA"	12.9229105188471	15.8691979808107	380
"520"	"contig133845|GPD1L|6"	5.90685230742228	8.08487311849837	350
"521"	"contig133863|SLC38A2|8"	8.0263311361828	10.241601388762	298
"522"	"contig133869|PANX1|11"	12.610046267488	15.2992036556385	315
"523"	"contig133878|MORC3|11"	11.7216504431714	14.1725153712265	350
"525"	"contig133887|ADARB1|11"	5.96115941980727	6.59590931294164	180
"526"	"contig133899|GTPBP1|6"	8.68058939126405	10.1762261688945	242
"527"	"contig133905|MPP5|6"	10.6354405139873	11.7900250273604	364
"528"	"contig133913|NIPAL3|11"	4.95488919478783	6.28039976669927	352
"529"	"contig133919|GLG1|5"	6.66735184332188	6.86624837475091	324
"530"	"contig133930|GLT25D1|6"	8.77329880837495	10.849896346921	376
"531"	"contig133935|PTGS2|11"	12.2261435898236	14.6942156348302	283
"532"	"contig133947|E12G4|OPA"	11.796170157328	14.8500474773042	380
"534"	"contig133960|PLOD2|8"	8.74579491728612	9.372936277856	357
"535"	"contig133979|ZFYVE21|11"	6.89319199838883	8.93993729878946	377
"536"	"contig133984|TBCK|11"	7.88808264356231	9.500260502264	329
"538"	"contig134001|PPP1R2|11"	15.0606629132746	17.3521090216735	337
"539"	"contig134010|PKP2|11"	10.3441376609402	11.417772188444	183
"544"	"contig134051|CAMK2D|8"	5.67083316244288	6.64986762886236	254
"545"	"contig134059|SBDS|6"	13.7046279824745	15.4873448523605	276
"546"	"contig134063|GMPR|6"	11.4972724033451	13.9528633779375	378
"547"	"contig134069|ITGB1|6"	6.33783058753068	7.47893446790127	219
"548"	"contig134085|PFKP|6"	12.3069549682362	13.9549711323505	254
"549"	"contig134124|TWIST2|11"	7.66228860040613	10.0136447892184	362
"550"	"contig134130|TDG|11"	12.8464224755176	14.2030293125677	270
"551"	"contig134133|ANKRD49|6"	5.24848521622104	6.15221348098509	249
"552"	"contig134159|C11orf54|11"	6.34735885906904	6.83900907619927	343
"554"	"contig134178|ARL6IP5|11"	7.42132328175412	9.53025762164618	322
"555"	"contig134181|AASS|8"	6.00721106657197	6.28441001768291	243
"556"	"contig134231|TMEM79|11"	7.39309736657897	8.64961451085654	309
"557"	"contig134253|BSDC1|9"	6.13520395146625	7.50260169527018	309
"558"	"contig134272|CAV1|11"	8.19732273889493	10.7537405066111	377
"559"	"contig134291|CRYZL1|8"	8.54527878650047	8.94182360603491	252
"561"	"contig134308|BCKDK|11"	10.2494982959777	12.6700888367165	346
"562"	"contig134313|TNFRSF1A|8"	11.4189903980273	12.7961586420687	305
"563"	"contig134338|PRADC1|11"	8.76915987747266	10.4234925659689	278
"564"	"contig134357|ZNF131|11"	12.424356415429	14.2028475956822	285
"565"	"contig134361|SENP8|8"	5.95311060889897	7.25629972351437	257
"566"	"contig134370|MBOAT7|8"	7.10487790221333	9.12824789312746	362
"567"	"contig134379|CCDC99|11"	10.5922182101018	12.9191379483995	347
"568"	"contig134398|SHROOM1|11"	5.3879330511245	6.36783198666127	243
"569"	"contig134406|BCAP31|6"	4.98631665727244	5.16305999971455	253
"570"	"contig134416|APOOL|11"	7.15522737119818	8.15762524025509	225
"571"	"contig134421|ARG2|11"	18.3017394131031	20.4154058621587	259
"572"	"contig134441|RIC3|11"	12.946811837793	14.8012681065869	296
"573"	"contig134476|SH3D19|11"	5.18676882246986	6.306237420601	350
"574"	"contig134483|CHURC1|6"	15.3484065583838	24.4262672598567	364
"575"	"contig134524|FAM190B|8"	5.40963593511504	5.512107205842	192
"577"	"contig134547|CPT1A|11"	10.7844572945168	12.6996780936507	256
"578"	"contig134554|DCAF4|6"	7.02351423101585	7.62167882577691	344
"579"	"contig134578|TGIF1|11"	4.66387210827104	5.13780107847982	185
"580"	"contig134643|USP28|7"	5.48560732519266	6.06828108045327	340
"581"	"contig134655|CADM3|12"	7.11328484680418	8.757777861516	288
"582"	"contig134664|NAA35|6"	8.04331740555443	9.192107688926	230
"583"	"contig134681|PACSIN2|7"	8.21679439812547	9.46305055040782	232
"584"	"contig134687|SAFB2|9"	4.46954335567071	5.03664862465855	223
"585"	"contig134712|UBXN4|6"	12.44341306968	14.1874123823547	244
"586"	"contig134722|TMEM61|11"	10.2002853031878	13.2104244712235	292
"587"	"contig134746|HAGH|11"	19.2766277127739	23.8507930745025	349
"590"	"contig134789|PGAM1|6"	5.87753112089911	7.04388212911691	367
"592"	"contig134808|ABCB8|6"	3.76717616219288	5.06035420666491	387
"594"	"contig134826|GTPBP4|3"	6.70941750266424	7.45874205694782	152
"596"	"contig134859|IGHMBP2|9"	12.9032121005833	14.3383811803078	180
"597"	"contig134865|C5orf24|6"	9.52223143677879	10.7441419267407	228
"599"	"contig134877|GCFC1|5"	10.5128289192241	12.2162624642645	309
"600"	"contig134927|JUP|6"	5.43627867470486	6.85385830654291	311
"601"	"contig134932|MND1|6"	11.8219587486052	13.7384545915009	315
"602"	"contig134945|EMC3|3"	7.66039334473378	9.58581722836382	249
"604"	"contig134986|TERF2IP|11"	11.3558071835946	12.9017023494827	270
"605"	"contig135004|ZSCAN20|12"	13.2607429359076	16.6055192705569	441
"606"	"contig135022|IFI44L|11"	28.3650419842949	32.4450106749666	261
"607"	"contig135030|TFAP4|11"	13.7107703598334	16.3331428540593	301
"608"	"contig135069|DPF2|6"	9.16639560282228	11.7257462989445	345
"609"	"contig135099|SIRT2|11"	7.13116974708464	7.37733893639855	346
"611"	"contig135154|CXCR4|6"	4.50493323212484	5.59106538558072	242
"612"	"contig135165|ILF2|7"	8.14689571840294	9.89805456020437	284
"614"	"contig135201|UBE2V1|6"	15.0226348919306	17.1071351059107	347
"616"	"contig135239|SYPL1|6"	4.62916486259282	5.15150127133	316
"618"	"contig135333|INTS7|7"	6.28089349378852	7.55450538776491	274
"620"	"contig135437|FUT9|6"	10.048402953297	11.6138064971476	284
"621"	"contig135441|CCNG2|6"	7.16486430167908	8.54363224983502	333
"623"	"contig135521|OLFML1|11"	9.6034856512231	12.1333554097109	377
"624"	"contig135532|FAM55B|8"	15.6207396995969	17.9609809109622	292
"625"	"contig135541|JAM2|11"	8.03983751166295	8.95145462429745	357
"626"	"contig135547|STOML2|8"	11.2442371182054	13.1332053493431	294
"628"	"contig135605|SAAL1|6"	10.8135157817188	11.9843881895598	306
"630"	"contig135637|ARMC7|6"	4.24241260681867	5.59461980680453	333
"631"	"contig135705|KIAA1107|6"	13.597604549553	15.8782026961829	399
"634"	"contig135777|ASZ1|11"	6.00273483458	6.94231209319382	322
"636"	"contig135889|PAICS|11"	11.8486099326918	13.0860527461755	197
"637"	"contig135904|MRPL11|6"	6.13749325259807	6.65603457276945	347
"638"	"contig135917|METRNL|6"	5.28171121386973	6.08473759732	246
"639"	"contig135927|PAFAH1B3|6"	7.7632959043906	8.88901752689327	205
"640"	"contig135939|FBXO6|6"	10.3001875544508	13.0778309995904	371
"641"	"contig135958|MTFP1|6"	5.44625469673564	6.84820966682527	315
"642"	"contig135988|RBM43|11"	9.88705368603912	11.2777040164355	227
"644"	"contig136011|SGTA|8"	5.78553589681251	6.67483608154018	266
"645"	"contig136027|ZNF277|11"	7.0334268993396	7.84625414773291	178
"646"	"contig136031|MTSS1|11"	9.32082324068205	10.9659914047435	310
"647"	"contig136176|ATPAF1|8"	13.3364977743835	16.3988238804684	420
"648"	"contig136194|C1QTNF3|8"	12.9511472374522	16.7105092807466	355
"649"	"contig136334|TTC37|8"	7.00039670487807	7.91125416882327	218
"650"	"contig136425|ANK2|6"	7.01576936958238	8.34385010606364	226
"651"	"contig136440|SLC25A19|6"	5.78841072517366	6.63769065488574	311
"653"	"contig136606|MIS12|8"	5.75145257562773	6.35998102175454	160
"654"	"contig136620|MYL3|6"	7.44151561383922	7.9635426232691	153
"655"	"contig136659|CPVL|6"	11.25027280071	11.9699483089178	292
"658"	"contig136707|MCC|6"	6.18586168752231	7.35029457323873	250
"659"	"contig136811|ATP5G2|4"	6.68969155804725	7.37418194428566	152
"660"	"contig136863|WDYHV1|11"	6.77713733805422	7.99112255809129	329
"661"	"contig136913|REG4|7"	7.44576869715624	7.93943792317346	403
"662"	"contig136917|PTPLAD2|11"	13.4089618407303	16.19078361943	405
"663"	"contig136931|CERKL|6"	6.17465537221044	6.25876738277	307
"664"	"contig136953|PHPT1|6"	4.25611694643193	5.36856490320509	306
"666"	"contig137091|IL1RAP|11"	5.15373188340044	6.22396029306927	251
"667"	"contig137198|SRP14|8"	7.87316452550466	8.17194778914582	232
"668"	"contig137351|MSRA|11"	8.93744806691481	11.7466885238609	351
"673"	"contig138515|POLR2K|8"	10.8869661321304	11.7858436643889	161
"675"	"contig138773|PSMC5|8"	10.0775391591337	10.9566336450862	363
"676"	"contig138933|TIMM8A|11"	6.29313908826648	6.78940750629454	160
"678"	"contig139356|HSPB11|9"	12.7104411275846	16.4804004807922	419
"679"	"contig139539|REXO2|6"	15.1863837980339	20.7409708475657	252
"682"	"contig139611|TMEM214|12"	9.09990734847362	10.5467811842918	247
"683"	"contig139624|VCL|6"	7.37909879667268	9.09355448252637	380
"684"	"contig139629|LETM1|7"	6.67700200062007	7.35740697310436	184
"685"	"contig139641|MAPT|7"	6.00645078335728	6.76978449651146	430
"686"	"contig139653|PRKAR2A|8"	14.3986876258361	17.666673157046	263
"687"	"contig139659|DYNLT3|8"	11.4739700311537	14.4367074579978	350
"688"	"contig139701|PTN|11"	11.4736393264503	14.1238505081113	358
"689"	"contig139710|KLHL31|11"	9.12533971552981	11.1529383282295	372
"690"	"contig139719|ACO2|6"	11.2272077797206	13.9543330673453	309
"691"	"contig139762|NCSTN|11"	15.8036460516773	18.4923163720324	337
"692"	"contig139770|TNFRSF1B|11"	5.93700696320364	6.82592461724254	210
"693"	"contig139776|FKBP9|6"	12.4733332791421	14.8091005269325	385
"694"	"contig139785|ZNF280D|11"	10.916427256071	12.9483551255077	333
"695"	"contig139798|VPS18|6"	18.840087066316	23.1681662616178	384
"696"	"contig139806|STAM2|11"	7.88844691594669	8.91653169455582	223
"698"	"contig139836|PDGFD|6"	5.73040792052715	7.11675753124745	308
"702"	"contig139877|CKAP2L|11"	13.3022099014441	16.7368460679238	338
"703"	"contig139894|YIPF6|6"	9.69748093694973	11.8469430805629	285
"704"	"contig139917|SNX12|6"	10.3791284741419	12.4394487856753	313
"708"	"contig139986|OTOP1|9"	7.38451675606747	8.39838380700473	218
"709"	"contig139991|ZFPL1|11"	5.20489624738067	5.84378367261818	176
"710"	"contig140001|CNOT1|3"	8.7988966240072	9.91101857569234	283
"711"	"contig140008|ATP6V0D1|6"	4.7393779207124	5.23879341646745	176
"712"	"contig140025|VAMP3|6"	9.90982226454833	11.5137526833696	302
"713"	"contig140034|NDUFAF3|6"	7.30842766481212	8.0818425385	356
"715"	"contig140044|SCYL2|11"	11.9670659958961	13.8271241685009	289
"716"	"contig140063|SOAT1|6"	9.33853908289692	10.6252288130202	260
"717"	"contig140067|MUSTN1|8"	6.07307965261709	8.44592869890418	335
"718"	"contig140091|ARNTL|6"	11.1012612448886	12.6463019413302	240
"720"	"contig140104|COASY|6"	10.6875216188205	12.3017375249222	225
"721"	"contig140121|GNG10|8"	13.9690303011435	16.6076505249289	313
"722"	"contig140127|PRPS2|8"	17.207186133727	19.9288208502905	332
"723"	"contig140151|KCTD3|3"	8.94106651963656	9.80632625206582	269
"724"	"contig140152|E10C8|OPA"	5.07966027139022	5.714398438122	186
"725"	"contig140163|LDLRAP1|7"	6.45246658772506	7.85045108050346	291
"728"	"contig140241|CRMP1|6"	4.75466407342751	5.21728247719418	238
"731"	"contig140316|NEMF|11"	8.6109435293468	10.0737279428139	362
"732"	"contig140356|USP3|3"	9.47136743759714	11.6938052511055	333
"733"	"contig140394|CCDC9|11"	5.57165980331442	5.71175196193509	250
"734"	"contig140412|NOP14|9"	7.51021169182246	7.98052199401291	277
"735"	"contig140424|SDCCAG3|11"	4.94382682395326	5.28107897132182	221
"736"	"contig140457|CXorf21|11"	13.3329981895	15.8308166879996	286
"738"	"contig140508|TMEM233|6"	7.61556163404681	8.75159049284145	221
"740"	"contig140618|TMOD4|6"	10.9096852095875	13.1733883052162	308
"742"	"contig140658|LRMP|11"	20.4186821282959	24.1964623660491	355
"743"	"contig140667|LFNG|6"	5.20526551947923	7.42350141212255	290
"744"	"contig140695|BCLAF1|11"	14.9960575105387	18.2413468421671	388
"745"	"contig140715|RPTOR|6"	4.8316644016661	5.48403936806636	289
"746"	"contig140753|SLC25A36|6"	12.2415429563747	14.4616584330089	309
"747"	"contig140763|ELOVL7|6"	8.11928168244925	9.091818341262	208
"748"	"contig140778|NSUN3|8"	7.35565701335253	8.70186863010327	234
"749"	"contig140788|HBS1L|11"	6.84644972099401	7.95242214664546	259
"750"	"contig140793|RAB8A|6"	10.3747762331638	12.1730584311024	246
"751"	"contig140829|PSMD13|6"	13.5369189771604	15.3992670690718	325
"752"	"contig140841|HMOX2|6"	6.283940031361	8.79082004333836	317
"753"	"contig140921|ZXDA|6"	9.83285178786616	12.3136293584814	407
"756"	"contig140955|RWDD1|6"	8.38230494263592	11.0276004441287	339
"757"	"contig140970|CNOT4|6"	8.22089409868236	9.58929069070909	300
"758"	"contig140975|FAM13B|6"	7.67915653210256	8.93663758211025	259
"761"	"contig141027|BAIAP3|9"	11.1577624607008	13.4486579195584	353
"762"	"contig141035|ARL2BP|4"	8.01967313592845	8.13716912229436	333
"763"	"contig141059|DYX1C1|11"	9.6546045370951	10.4461959128064	155
"765"	"contig141124|IL1RAPL1|6"	8.5590127316363	10.3632020880891	281
"768"	"contig141185|KCTD10|6"	13.3007218205447	15.9211886389182	396
"769"	"contig141203|CIR1|6"	13.1602623856219	17.0126237174345	235
"770"	"contig141226|KRT8|8"	5.39679986225362	6.65312608188436	349
"773"	"contig141300|LARP7|7"	13.0845782239291	15.4747054670909	380
"774"	"contig141369|EIF2B3|8"	13.5283913623232	17.8101935325649	450
"775"	"contig141375|WDR37|6"	11.7819710776143	14.6328148061305	416
"776"	"contig141396|C1orf55|6"	6.94336555068016	7.90166042602091	208
"777"	"contig141453|CYB5RL|11"	9.85549251376775	11.5856740456538	287
"778"	"contig141459|BPNT1|3"	13.9612325020322	15.6240020517365	251
"779"	"contig141483|CHMP3|1"	7.06008056875298	9.10577772850491	387
"780"	"contig141495|RHBDD2|11"	5.36482185120928	6.33910052284709	245
"781"	"contig141513|DDX41|3"	10.7374349569264	12.3345338879798	255
"782"	"contig141537|EARS2|8"	8.80253748335214	10.1799578388712	283
"783"	"contig141617|CYP3A4|6"	4.9268633091084	5.87297175959964	212
"784"	"contig141621|PFDN4|6"	21.3620978821461	25.5502801852858	411
"785"	"contig141658|E14G7|OPA"	11.5373040432859	14.6605217309393	397
"787"	"contig141711|ASNSD1|6"	10.7696972273118	12.3293960599269	252
"789"	"contig141828|CD164|11"	10.3838072546983	12.9819197474315	272
"792"	"contig141933|SRRD|6"	5.5833804651405	6.50881537614254	209
"794"	"contig141984|MRPL19|3"	10.1592479903377	11.1575738807844	179
"795"	"contig142006|LOC100506562|11"	11.8787678279294	13.0067488286711	185
"798"	"contig142182|NPL|11"	7.44844688626779	8.58817254789673	238
"800"	"contig142275|OAZ2|6"	4.92230470957335	5.58785566968746	174
"802"	"contig142299|PSMD7|8"	6.16342960985572	7.25614586234527	202
"806"	"contig142821|NOSIP|11"	6.95766498540799	8.49204763350164	383
"807"	"contig142869|TMPO|8"	10.1072935143543	11.8972851787171	323
"808"	"contig142963|COX11|11"	7.42466423018316	8.32378445455963	177
"809"	"contig142989|PRG3|11"	20.9842415017524	23.3713774213638	214
"811"	"contig143631|RPS26|6"	6.67922016398798	7.44736831446673	240
"813"	"contig144275|DYNC1H1|2"	7.26555719485138	7.58442983370382	379
"816"	"contig144290|AKAP12|12"	4.9985539276583	6.25908294743527	286
"817"	"contig144304|MBNL3|6"	10.1325413093151	11.7998731647036	257
"819"	"contig144319|MFAP3|11"	7.28639590332118	9.43599874455545	358
"820"	"contig144325|RPRD2|11"	11.3817912987624	13.7827222405962	317
"821"	"contig144329|PIAS4|11"	7.23830803621786	9.03348549988437	340
"823"	"contig144344|FAM49A|2"	6.88110367485703	7.272197860644	278
"824"	"contig144357|MAP3K7|6"	10.4251352898533	11.7937556464184	255
"825"	"contig144358|CUL5|6"	7.40119648430316	8.25595243864164	190
"826"	"contig144365|ST3GAL1|11"	6.72607398196626	7.61726996699237	173
"827"	"contig144380|DLGAP4|11"	8.80813518781549	10.365650002636	283
"828"	"contig144386|CENPC1|8"	4.85372509459578	5.18763908397649	338
"830"	"contig144403|DNAJC30|8"	11.2683381455816	13.1161603094722	274
"831"	"contig144420|LARP4|6"	16.7723086503337	19.3671819484794	320
"832"	"contig144423|HBP1|8"	12.9915259078137	15.1413617078489	366
"833"	"contig144453|KIF4A|8"	4.98180332181075	5.81050040443052	360
"834"	"contig144460|RNF115|7"	6.31275918624426	7.26683940931418	245
"835"	"contig144465|EML4|2"	10.2685931101254	10.7226075259504	229
"837"	"contig144477|HN1L|6"	4.85367403999552	5.77497124324564	310
"838"	"contig144483|TMEM41B|6"	8.69222083712947	11.6877531707216	321
"839"	"contig144493|NUMB|8"	6.67083485200119	8.44333386563476	245
"841"	"contig144506|ENPP2|6"	20.8074190446511	26.5790555761258	422
"842"	"contig144510|DCAF6|2"	8.96171179355764	10.5177120256747	198
"844"	"contig144529|RAB9A|8"	8.08751033121738	9.51765253684164	227
"845"	"contig144538|NIP7|11"	9.25276394958259	10.8090904520609	333
"847"	"contig144564|PPFIA1|6"	6.44006859172252	7.01474091268673	325
"848"	"contig144573|CCNT2|12"	7.90400460627077	8.89480667124673	215
"849"	"contig144595|TIAM1|8"	8.62105735454618	10.3641306179598	400
"850"	"contig144603|PPM1M|8"	7.22839777375685	8.69310687952745	397
"851"	"contig144617|ATG13|2"	7.75200563445954	8.30150316131237	339
"854"	"contig144650|PHTF2|6"	6.70254256269376	7.47879635009545	290
"855"	"contig144660|PIK3C3|6"	8.37366760533684	9.05835888384218	315
"857"	"contig144672|MXRA7|8"	11.5956710498934	13.6837744781838	365
"859"	"contig144685|E15E9|OPA"	7.45920206948766	9.94238524517545	381
"860"	"contig144715|NR2C1|11"	9.58111394905058	12.4631260018876	367
"861"	"contig144729|ARGLU1|6"	5.86532455507385	6.524710793368	161
"862"	"contig144755|SVIL|3"	5.11886299572566	5.35881599178091	241
"863"	"contig144768|RFNG|6"	8.3477837442798	9.47230202880618	238
"864"	"contig144780|NCK2|6"	9.12891289909048	10.8769464950249	247
"865"	"contig144835|R3HCC1|11"	9.00772008075378	10.9793107266162	337
"868"	"contig144878|LPCAT1|8"	9.03403957262563	9.65563952718927	244
"870"	"contig144930|KLF4|11"	6.41029420536359	7.87111871125727	376
"871"	"contig144934|ACPL2|6"	7.00209900466771	8.42928397665636	290
"872"	"contig144938|KIAA0196|6"	10.5178351227288	12.8382971796697	315
"873"	"contig144943|STRADA|6"	8.29009511688875	9.75514508326909	285
"875"	"contig144954|PRR5-ARHGAP8|8"	8.28874292765373	8.63328633405054	312
"878"	"contig144993|SMARCE1|11"	9.33787820607969	11.5996117672622	338
"879"	"contig145018|NONO|8"	13.5094829856167	16.3388085774534	383
"880"	"contig145025|8-Mar|6"	12.530529646153	14.7198987768358	272
"881"	"contig145029|GEMIN8|12"	13.2631937567163	16.0577266110067	393
"882"	"contig145058|FAM203A|6"	4.1300653724813	5.49749161532745	384
"883"	"contig145081|N4BP2L1|3"	8.41393509461494	8.93136961946982	252
"888"	"contig145168|ANGPTL1|6"	8.88737996923685	10.6083194022431	287
"889"	"contig145178|C9orf156|9"	18.3311467815346	22.0994413739953	327
"890"	"contig145190|RNF145|11"	12.4780185583686	14.8758751756407	336
"892"	"contig145243|AKAP8|11"	10.8531368994171	12.706815479816	246
"893"	"contig145253|MBNL1|6"	5.08400385399601	6.07281906879909	296
"898"	"contig145365|AASDHPPT|6"	8.99421690435649	10.5320884008716	224
"900"	"contig145388|SLC12A9|11"	7.16505319454911	9.13742573049128	354
"901"	"contig145401|TBC1D17|11"	5.02903510612006	5.25222806230818	253
"902"	"contig145435|MAP2K4|7"	7.17825570365527	7.61048112833509	280
"903"	"contig145445|PMP22|8"	7.52584744499729	8.07299451470218	161
"904"	"contig145448|TRADD|11"	11.0015785258294	12.5657301438651	250
"905"	"contig145464|YPEL5|7"	6.89328617575455	8.06259709286418	224
"907"	"contig145474|STUB1|6"	7.18396459070232	8.19921053691109	231
"909"	"contig145560|ARPC5|6"	8.9830187016095	10.3778448339215	292
"910"	"contig145573|WDR25|11"	5.72407831119829	6.99151564852382	319
"912"	"contig145603|NMNAT1|11"	9.28691356088131	10.9962933889611	305
