"Target"	"AverageTargetDepthAcrossHSP"	"max100AverageTargetDepth"	"Length"	"informativeSNPs"
"467"	"contig134547|CPT1A|11"	10.7844572945168	12.6996780936507	256	3
"468"	"contig134554|DCAF4|6"	7.02351423101585	7.62167882577691	344	2
"469"	"contig134578|TGIF1|11"	4.66387210827104	5.13780107847982	185	2
"470"	"contig134643|USP28|7"	5.48560732519266	6.06828108045327	340	1
"471"	"contig134655|CADM3|12"	7.11328484680418	8.757777861516	288	5
"472"	"contig134664|NAA35|6"	8.04331740555443	9.192107688926	230	2
"473"	"contig134681|PACSIN2|7"	8.21679439812547	9.46305055040782	232	1
"474"	"contig134687|SAFB2|9"	4.46954335567071	5.03664862465855	223	1
"475"	"contig134712|UBXN4|6"	12.44341306968	14.1874123823547	244	3
"476"	"contig134722|TMEM61|11"	10.2002853031878	13.2104244712235	292	5
"477"	"contig134746|HAGH|11"	19.2766277127739	23.8507930745025	349	2
"480"	"contig134789|PGAM1|6"	5.87753112089911	7.04388212911691	367	1
"482"	"contig134808|ABCB8|6"	3.76717616219288	5.06035420666491	387	5
"484"	"contig134826|GTPBP4|3"	6.70941750266424	7.45874205694782	152	1
"486"	"contig134859|IGHMBP2|9"	12.9032121005833	14.3383811803078	180	4
"488"	"contig134877|GCFC1|5"	10.5128289192241	12.2162624642645	309	3
"489"	"contig134927|JUP|6"	5.43627867470486	6.85385830654291	311	10
"490"	"contig134932|MND1|6"	11.8219587486052	13.7384545915009	315	5
"491"	"contig134945|EMC3|3"	7.66039334473378	9.58581722836382	249	5
"492"	"contig134986|TERF2IP|11"	11.3558071835946	12.9017023494827	270	6
"493"	"contig135004|ZSCAN20|12"	13.2607429359076	16.6055192705569	441	16
"494"	"contig135030|TFAP4|11"	13.7107703598334	16.3331428540593	301	4
"495"	"contig135069|DPF2|6"	9.16639560282228	11.7257462989445	345	6
"497"	"contig135154|CXCR4|6"	4.50493323212484	5.59106538558072	242	3
"498"	"contig135165|ILF2|7"	8.14689571840294	9.89805456020437	284	4
"500"	"contig135201|UBE2V1|6"	15.0226348919306	17.1071351059107	347	5
"503"	"contig135333|INTS7|7"	6.28089349378852	7.55450538776491	274	3
"504"	"contig135437|FUT9|6"	10.048402953297	11.6138064971476	284	1
"505"	"contig135441|CCNG2|6"	7.16486430167908	8.54363224983502	333	1
"506"	"contig135521|OLFML1|11"	9.6034856512231	12.1333554097109	377	4
"507"	"contig135541|JAM2|11"	8.03983751166295	8.95145462429745	357	2
"508"	"contig135547|STOML2|8"	11.2442371182054	13.1332053493431	294	4
"509"	"contig135605|SAAL1|6"	10.8135157817188	11.9843881895598	306	3
"511"	"contig135637|ARMC7|6"	4.24241260681867	5.59461980680453	333	3
"512"	"contig135705|KIAA1107|6"	13.597604549553	15.8782026961829	399	7
"515"	"contig135777|ASZ1|11"	6.00273483458	6.94231209319382	322	3
"517"	"contig135904|MRPL11|6"	6.13749325259807	6.65603457276945	347	2
"518"	"contig135917|METRNL|6"	5.28171121386973	6.08473759732	246	4
"519"	"contig135939|FBXO6|6"	10.3001875544508	13.0778309995904	371	3
"520"	"contig135958|MTFP1|6"	5.44625469673564	6.84820966682527	315	11
"521"	"contig135988|RBM43|11"	9.88705368603912	11.2777040164355	227	1
"523"	"contig136011|SGTA|8"	5.78553589681251	6.67483608154018	266	2
"524"	"contig136027|ZNF277|11"	7.0334268993396	7.84625414773291	178	1
"525"	"contig136031|MTSS1|11"	9.32082324068205	10.9659914047435	310	3
"526"	"contig136176|ATPAF1|8"	13.3364977743835	16.3988238804684	420	12
"527"	"contig136194|C1QTNF3|8"	12.9511472374522	16.7105092807466	355	5
"528"	"contig136334|TTC37|8"	7.00039670487807	7.91125416882327	218	1
"529"	"contig136425|ANK2|6"	7.01576936958238	8.34385010606364	226	1
"530"	"contig136440|SLC25A19|6"	5.78841072517366	6.63769065488574	311	2
"532"	"contig136606|MIS12|8"	5.75145257562773	6.35998102175454	160	8
"533"	"contig136620|MYL3|6"	7.44151561383922	7.9635426232691	153	2
"534"	"contig136659|CPVL|6"	11.25027280071	11.9699483089178	292	1
"536"	"contig136707|MCC|6"	6.18586168752231	7.35029457323873	250	4
"537"	"contig136863|WDYHV1|11"	6.77713733805422	7.99112255809129	329	5
"538"	"contig136917|PTPLAD2|11"	13.4089618407303	16.19078361943	405	2
"539"	"contig136931|CERKL|6"	6.17465537221044	6.25876738277	307	1
"540"	"contig136953|PHPT1|6"	4.25611694643193	5.36856490320509	306	2
"542"	"contig137091|IL1RAP|11"	5.15373188340044	6.22396029306927	251	3
"543"	"contig137351|MSRA|11"	8.93744806691481	11.7466885238609	351	9
"547"	"contig138515|POLR2K|8"	10.8869661321304	11.7858436643889	161	1
"549"	"contig138773|PSMC5|8"	10.0775391591337	10.9566336450862	363	1
"550"	"contig138933|TIMM8A|11"	6.29313908826648	6.78940750629454	160	1
"552"	"contig139356|HSPB11|9"	12.7104411275846	16.4804004807922	419	9
"553"	"contig139539|REXO2|6"	15.1863837980339	20.7409708475657	252	2
"556"	"contig139624|VCL|6"	7.37909879667268	9.09355448252637	380	11
"557"	"contig139641|MAPT|7"	6.00645078335728	6.76978449651146	430	1
"558"	"contig139653|PRKAR2A|8"	14.3986876258361	17.666673157046	263	3
"559"	"contig139659|DYNLT3|8"	11.4739700311537	14.4367074579978	350	9
"560"	"contig139701|PTN|11"	11.4736393264503	14.1238505081113	358	5
"561"	"contig139710|KLHL31|11"	9.12533971552981	11.1529383282295	372	4
"562"	"contig139719|ACO2|6"	11.2272077797206	13.9543330673453	309	1
"563"	"contig139762|NCSTN|11"	15.8036460516773	18.4923163720324	337	4
"564"	"contig139770|TNFRSF1B|11"	5.93700696320364	6.82592461724254	210	4
"565"	"contig139776|FKBP9|6"	12.4733332791421	14.8091005269325	385	2
"566"	"contig139785|ZNF280D|11"	10.916427256071	12.9483551255077	333	1
"567"	"contig139798|VPS18|6"	18.840087066316	23.1681662616178	384	2
"568"	"contig139806|STAM2|11"	7.88844691594669	8.91653169455582	223	2
"570"	"contig139836|PDGFD|6"	5.73040792052715	7.11675753124745	308	6
"574"	"contig139877|CKAP2L|11"	13.3022099014441	16.7368460679238	338	4
"575"	"contig139894|YIPF6|6"	9.69748093694973	11.8469430805629	285	3
"576"	"contig139917|SNX12|6"	10.3791284741419	12.4394487856753	313	3
"580"	"contig139986|OTOP1|9"	7.38451675606747	8.39838380700473	218	3
"581"	"contig140008|ATP6V0D1|6"	4.7393779207124	5.23879341646745	176	1
"582"	"contig140025|VAMP3|6"	9.90982226454833	11.5137526833696	302	3
"583"	"contig140034|NDUFAF3|6"	7.30842766481212	8.0818425385	356	1
"584"	"contig140044|SCYL2|11"	11.9670659958961	13.8271241685009	289	3
"585"	"contig140063|SOAT1|6"	9.33853908289692	10.6252288130202	260	1
"586"	"contig140067|MUSTN1|8"	6.07307965261709	8.44592869890418	335	4
"587"	"contig140091|ARNTL|6"	11.1012612448886	12.6463019413302	240	3
"589"	"contig140104|COASY|6"	10.6875216188205	12.3017375249222	225	5
"590"	"contig140151|KCTD3|3"	8.94106651963656	9.80632625206582	269	2
"591"	"contig140152|E10C8|OPA"	5.07966027139022	5.714398438122	186	4
"592"	"contig140163|LDLRAP1|7"	6.45246658772506	7.85045108050346	291	2
"594"	"contig140241|CRMP1|6"	4.75466407342751	5.21728247719418	238	2
"597"	"contig140316|NEMF|11"	8.6109435293468	10.0737279428139	362	7
"598"	"contig140356|USP3|3"	9.47136743759714	11.6938052511055	333	2
"599"	"contig140424|SDCCAG3|11"	4.94382682395326	5.28107897132182	221	3
"600"	"contig140457|CXorf21|11"	13.3329981895	15.8308166879996	286	1
"601"	"contig140508|TMEM233|6"	7.61556163404681	8.75159049284145	221	2
"603"	"contig140618|TMOD4|6"	10.9096852095875	13.1733883052162	308	5
"605"	"contig140658|LRMP|11"	20.4186821282959	24.1964623660491	355	14
"606"	"contig140695|BCLAF1|11"	14.9960575105387	18.2413468421671	388	2
"607"	"contig140715|RPTOR|6"	4.8316644016661	5.48403936806636	289	2
"608"	"contig140753|SLC25A36|6"	12.2415429563747	14.4616584330089	309	3
"609"	"contig140763|ELOVL7|6"	8.11928168244925	9.091818341262	208	2
"610"	"contig140778|NSUN3|8"	7.35565701335253	8.70186863010327	234	3
"611"	"contig140788|HBS1L|11"	6.84644972099401	7.95242214664546	259	4
"612"	"contig140793|RAB8A|6"	10.3747762331638	12.1730584311024	246	3
"613"	"contig140829|PSMD13|6"	13.5369189771604	15.3992670690718	325	3
"614"	"contig140841|HMOX2|6"	6.283940031361	8.79082004333836	317	2
"615"	"contig140921|ZXDA|6"	9.83285178786616	12.3136293584814	407	7
"618"	"contig140955|RWDD1|6"	8.38230494263592	11.0276004441287	339	1
"619"	"contig140970|CNOT4|6"	8.22089409868236	9.58929069070909	300	1
"620"	"contig140975|FAM13B|6"	7.67915653210256	8.93663758211025	259	1
"622"	"contig141027|BAIAP3|9"	11.1577624607008	13.4486579195584	353	7
"623"	"contig141124|IL1RAPL1|6"	8.5590127316363	10.3632020880891	281	2
"625"	"contig141185|KCTD10|6"	13.3007218205447	15.9211886389182	396	5
"626"	"contig141203|CIR1|6"	13.1602623856219	17.0126237174345	235	2
"627"	"contig141226|KRT8|8"	5.39679986225362	6.65312608188436	349	3
"630"	"contig141300|LARP7|7"	13.0845782239291	15.4747054670909	380	3
"631"	"contig141369|EIF2B3|8"	13.5283913623232	17.8101935325649	450	7
"632"	"contig141375|WDR37|6"	11.7819710776143	14.6328148061305	416	4
"633"	"contig141396|C1orf55|6"	6.94336555068016	7.90166042602091	208	2
"634"	"contig141453|CYB5RL|11"	9.85549251376775	11.5856740456538	287	5
"635"	"contig141459|BPNT1|3"	13.9612325020322	15.6240020517365	251	5
"636"	"contig141483|CHMP3|1"	7.06008056875298	9.10577772850491	387	1
"637"	"contig141495|RHBDD2|11"	5.36482185120928	6.33910052284709	245	5
"638"	"contig141513|DDX41|3"	10.7374349569264	12.3345338879798	255	3
"639"	"contig141537|EARS2|8"	8.80253748335214	10.1799578388712	283	6
"640"	"contig141617|CYP3A4|6"	4.9268633091084	5.87297175959964	212	1
"641"	"contig141621|PFDN4|6"	21.3620978821461	25.5502801852858	411	3
"642"	"contig141658|E14G7|OPA"	11.5373040432859	14.6605217309393	397	8
"644"	"contig141711|ASNSD1|6"	10.7696972273118	12.3293960599269	252	2
"645"	"contig141828|CD164|11"	10.3838072546983	12.9819197474315	272	4
"648"	"contig141933|SRRD|6"	5.5833804651405	6.50881537614254	209	1
"650"	"contig141984|MRPL19|3"	10.1592479903377	11.1575738807844	179	1
"651"	"contig142006|LOC100506562|11"	11.8787678279294	13.0067488286711	185	1
"654"	"contig142182|NPL|11"	7.44844688626779	8.58817254789673	238	7
"658"	"contig142821|NOSIP|11"	6.95766498540799	8.49204763350164	383	2
"659"	"contig142869|TMPO|8"	10.1072935143543	11.8972851787171	323	6
"660"	"contig142989|PRG3|11"	20.9842415017524	23.3713774213638	214	2
"665"	"contig144290|AKAP12|12"	4.9985539276583	6.25908294743527	286	6
"666"	"contig144304|MBNL3|6"	10.1325413093151	11.7998731647036	257	2
"668"	"contig144319|MFAP3|11"	7.28639590332118	9.43599874455545	358	3
"669"	"contig144325|RPRD2|11"	11.3817912987624	13.7827222405962	317	4
"670"	"contig144329|PIAS4|11"	7.23830803621786	9.03348549988437	340	5
"672"	"contig144344|FAM49A|2"	6.88110367485703	7.272197860644	278	2
"673"	"contig144357|MAP3K7|6"	10.4251352898533	11.7937556464184	255	3
"674"	"contig144380|DLGAP4|11"	8.80813518781549	10.365650002636	283	1
"675"	"contig144386|CENPC1|8"	4.85372509459578	5.18763908397649	338	5
"676"	"contig144403|DNAJC30|8"	11.2683381455816	13.1161603094722	274	12
"677"	"contig144423|HBP1|8"	12.9915259078137	15.1413617078489	366	1
"678"	"contig144453|KIF4A|8"	4.98180332181075	5.81050040443052	360	4
"679"	"contig144460|RNF115|7"	6.31275918624426	7.26683940931418	245	2
"681"	"contig144477|HN1L|6"	4.85367403999552	5.77497124324564	310	2
"682"	"contig144483|TMEM41B|6"	8.69222083712947	11.6877531707216	321	3
"683"	"contig144493|NUMB|8"	6.67083485200119	8.44333386563476	245	3
"684"	"contig144506|ENPP2|6"	20.8074190446511	26.5790555761258	422	1
"685"	"contig144510|DCAF6|2"	8.96171179355764	10.5177120256747	198	2
"686"	"contig144529|RAB9A|8"	8.08751033121738	9.51765253684164	227	5
"687"	"contig144538|NIP7|11"	9.25276394958259	10.8090904520609	333	6
"689"	"contig144564|PPFIA1|6"	6.44006859172252	7.01474091268673	325	1
"690"	"contig144573|CCNT2|12"	7.90400460627077	8.89480667124673	215	1
"691"	"contig144595|TIAM1|8"	8.62105735454618	10.3641306179598	400	2
"692"	"contig144603|PPM1M|8"	7.22839777375685	8.69310687952745	397	4
"693"	"contig144617|ATG13|2"	7.75200563445954	8.30150316131237	339	2
"694"	"contig144650|PHTF2|6"	6.70254256269376	7.47879635009545	290	3
"696"	"contig144672|MXRA7|8"	11.5956710498934	13.6837744781838	365	7
"698"	"contig144685|E15E9|OPA"	7.45920206948766	9.94238524517545	381	7
"699"	"contig144715|NR2C1|11"	9.58111394905058	12.4631260018876	367	8
"700"	"contig144729|ARGLU1|6"	5.86532455507385	6.524710793368	161	1
"701"	"contig144755|SVIL|3"	5.11886299572566	5.35881599178091	241	1
"702"	"contig144768|RFNG|6"	8.3477837442798	9.47230202880618	238	2
"703"	"contig144780|NCK2|6"	9.12891289909048	10.8769464950249	247	3
"704"	"contig144835|R3HCC1|11"	9.00772008075378	10.9793107266162	337	1
"707"	"contig144878|LPCAT1|8"	9.03403957262563	9.65563952718927	244	5
"709"	"contig144934|ACPL2|6"	7.00209900466771	8.42928397665636	290	2
"710"	"contig144938|KIAA0196|6"	10.5178351227288	12.8382971796697	315	9
"711"	"contig144943|STRADA|6"	8.29009511688875	9.75514508326909	285	1
"713"	"contig144954|PRR5-ARHGAP8|8"	8.28874292765373	8.63328633405054	312	3
"715"	"contig144993|SMARCE1|11"	9.33787820607969	11.5996117672622	338	4
"716"	"contig145018|NONO|8"	13.5094829856167	16.3388085774534	383	6
"717"	"contig145025|8-Mar|6"	12.530529646153	14.7198987768358	272	3
"718"	"contig145029|GEMIN8|12"	13.2631937567163	16.0577266110067	393	5
"719"	"contig145058|FAM203A|6"	4.1300653724813	5.49749161532745	384	4
"720"	"contig145081|N4BP2L1|3"	8.41393509461494	8.93136961946982	252	2
"724"	"contig145168|ANGPTL1|6"	8.88737996923685	10.6083194022431	287	5
"725"	"contig145178|C9orf156|9"	18.3311467815346	22.0994413739953	327	9
"726"	"contig145190|RNF145|11"	12.4780185583686	14.8758751756407	336	2
"728"	"contig145243|AKAP8|11"	10.8531368994171	12.706815479816	246	7
"729"	"contig145253|MBNL1|6"	5.08400385399601	6.07281906879909	296	6
"733"	"contig145365|AASDHPPT|6"	8.99421690435649	10.5320884008716	224	3
"735"	"contig145388|SLC12A9|11"	7.16505319454911	9.13742573049128	354	8
"736"	"contig145401|TBC1D17|11"	5.02903510612006	5.25222806230818	253	1
"737"	"contig145435|MAP2K4|7"	7.17825570365527	7.61048112833509	280	1
"738"	"contig145445|PMP22|8"	7.52584744499729	8.07299451470218	161	1
"739"	"contig145448|TRADD|11"	11.0015785258294	12.5657301438651	250	1
"740"	"contig145464|YPEL5|7"	6.89328617575455	8.06259709286418	224	2
"742"	"contig145474|STUB1|6"	7.18396459070232	8.19921053691109	231	3
"743"	"contig145560|ARPC5|6"	8.9830187016095	10.3778448339215	292	2
"744"	"contig145573|WDR25|11"	5.72407831119829	6.99151564852382	319	8
"745"	"contig145603|NMNAT1|11"	9.28691356088131	10.9962933889611	305	5
"746"	"contig145615|SESN3|8"	9.6423899559291	12.4436487028282	372	4
"747"	"contig145620|FBXO25|11"	10.8626577151275	12.0664082893278	178	1
"748"	"contig145648|LGALS8|6"	10.6163055035745	11.5106491686987	337	2
"749"	"contig145661|ANAPC11|8"	10.8015487318392	13.6067016365798	351	5
"750"	"contig145688|ADD2|11"	6.83047003144805	8.55012837067927	333	5
"751"	"contig145718|TRMT1L|11"	7.33155623020572	7.882303073698	439	1
"752"	"contig145725|E14A6|OPA"	20.0912721417554	25.3221427772184	390	1
"753"	"contig145761|BTBD7|11"	12.8740743958759	16.1361972014069	327	5
"755"	"contig145779|DENND5B|6"	9.68792675870727	11.3463288840882	331	2
"756"	"contig145810|TIMM17A|8"	7.74510644732408	10.6839325619274	365	9
"757"	"contig145817|GPR160|11"	14.2050778089768	17.2592391400464	316	2
"758"	"contig145863|HGFAC|11"	10.9837352957371	12.6367700832022	247	2
"759"	"contig145923|ISOC2|6"	6.73766292869416	8.21309850181982	279	4
"760"	"contig145938|ENOPH1|6"	10.5118778995003	12.3569674552944	354	9
"761"	"contig146024|PHF8|6"	6.91715582187708	7.52731336415781	184	1
"762"	"contig146029|MPPED1|3"	11.4735078372893	12.4736712847035	341	2
"763"	"contig146043|MVD|6"	11.14524842725	12.7704670694427	244	5
"765"	"contig146098|EIF4E|2"	14.200523228169	17.5323471716147	346	2
"766"	"contig146385|SIGMAR1|11"	10.8745009642859	12.92676656218	349	6
"767"	"contig146433|MAK16|6"	11.2586848504448	12.5448099336282	307	1
"768"	"contig146495|UBE2L3|6"	5.44237502570496	6.68027203150136	300	4
"769"	"contig146513|PEX13|8"	6.95385013148755	8.16603637105582	260	6
"770"	"contig146525|NEDD1|7"	12.7841441659388	14.5755770679271	228	2
"771"	"contig146555|GAS2|11"	6.03219910402645	6.93244075626709	212	2
"774"	"contig146635|C14orf28|6"	14.4267502402582	17.3060538290762	449	3
"775"	"contig146917|FAHD1|6"	15.3060724248848	17.6984277816145	300	2
"776"	"contig147178|ZNF154|11"	5.95994165810744	7.20952579830441	353	3
"777"	"contig147243|EIF5B|6"	9.1548913974241	10.4543321831415	218	2
"778"	"contig147645|CCDC13|6"	8.20159169708182	9.17129737056073	380	2
"779"	"contig147810|MTG1|12"	11.0030218434332	13.0171425390535	291	1
"780"	"contig147848|ATG14|6"	13.0344228183336	15.2179381372885	336	5
"782"	"contig148089|DUSP19|11"	10.175866328063	12.9673032921329	423	15
"783"	"contig148382|SRD5A1|8"	12.9760820574745	14.9911409787471	298	7
"784"	"contig148398|ATG3|3"	9.26644200089747	9.38308561604273	271	1
"785"	"contig148535|CEP120|6"	9.12887255257375	10.12909054284	366	1
"786"	"contig148589|C5orf15|11"	9.52415735586059	11.3673165478875	304	5
"787"	"contig148804|TIMM21|11"	8.62360700736656	10.3652393091907	300	5
"788"	"contig149090|IDH3A|3"	11.688922729595	15.1470284975718	406	6
"791"	"contig150098|FBXO48|6"	14.1699649627017	16.4274072197686	294	1
"792"	"contig150491|CCDC169|11"	11.7574928520791	13.4851837237487	242	3
"794"	"contig150849|ARSG|11"	10.8228329213256	12.8471849686567	240	4
"795"	"contig151951|MRPS11|6"	5.35257236207636	6.22254803806073	268	1
"796"	"contig152733|TMEM167A|6"	21.6484103338075	25.6542337012076	412	5
"799"	"contig155509|CNP|11"	13.4130255123295	15.6541010330859	293	6
"800"	"contig155514|DGCR2|3"	7.53666432125229	9.47486888669436	322	1
"802"	"contig155523|AGPAT2|8"	9.70986050833988	11.1515159294455	246	5
"804"	"contig155534|ETNK1|8"	8.91995076532991	10.7026840339293	254	4
"805"	"contig155541|ASAP2|8"	9.4260251858902	11.1840643733773	281	7
"806"	"contig155544|BMPR2|6"	6.35594117186161	7.54299522931109	332	3
"810"	"contig155573|PCM1|9"	8.63689089082934	9.95293619050873	220	1
"812"	"contig155586|MYOM2|11"	8.42524143279249	10.1059944995096	235	4
"814"	"contig155593|PBRM1|7"	10.0705056164614	12.2493821084276	260	2
"815"	"contig155598|CLIP1|6"	13.0437638506162	14.815224698594	220	2
"816"	"contig155629|PAPOLG|8"	4.8395884064456	5.03131948760587	198	1
"817"	"contig155633|KDELC2|6"	8.67604926042899	10.2863399933645	276	1
"819"	"contig155649|TRAPPC10|11"	5.91775267371824	7.203295906412	334	4
"820"	"contig155660|GPR116|8"	4.7359764285413	5.64669869952255	217	3
"821"	"contig155687|TRPC1|6"	14.7924299406172	17.8543791472991	352	8
"822"	"contig155734|ABHD5|6"	5.99658202314463	6.96881580465473	323	2
"823"	"contig155760|SLC1A3|11"	12.535278812478	15.5611339194724	390	8
"824"	"contig155768|GPC1|6"	6.28509791372985	7.82093641008327	346	4
"825"	"contig155785|NAPA|6"	13.4071763146291	16.1737036475649	340	4
"826"	"contig155788|N4BP1|9"	11.1843945041017	13.9214075806964	397	6
"827"	"contig155794|ARHGEF16|11"	5.71845091865077	8.12144368134582	414	3
"828"	"contig155798|TRAPPC11|3"	12.2799543332552	15.141287519338	388	6
"829"	"contig155818|PARVA|6"	16.006416243603	17.8563047350825	286	8
"831"	"contig155849|RPRD1B|6"	11.747838820084	13.8361447973367	300	3
"834"	"contig155888|SRL|11"	7.47814791021208	8.12829921706436	162	3
"835"	"contig155894|RANBP3L|6"	5.34894512611476	5.79471105361306	308	4
"836"	"contig155903|ADD3|8"	13.4454594724586	15.4072003967304	268	2
"837"	"contig155908|LOX|11"	7.40341317109041	9.70757990364436	390	12
"838"	"contig155955|POGZ|11"	11.9538008919641	13.1838973186925	178	1
"839"	"contig155960|GALK1|11"	6.2230854749293	6.86042353521473	179	1
"840"	"contig155978|ZMIZ1|8"	4.31241717680385	5.34195530639509	288	1
"841"	"contig155983|DOCK8|6"	6.29138773301683	7.04501621513642	370	1
"842"	"contig156033|NDRG3|8"	6.51360037629166	7.69309507095273	234	6
"843"	"contig156040|RB1CC1|10"	13.7314482792307	15.6845543332376	270	3
"844"	"contig156049|MAP1B|12"	6.44220728494262	8.40631475830946	359	5
"847"	"contig156080|LENG8|8"	5.39753550027695	6.96860484744327	338	4
"848"	"contig156084|RNF216|11"	12.0813639167942	13.6820024917889	290	3
"850"	"contig156100|RABGAP1|6"	10.4095380021597	12.1579270068687	289	3
"851"	"contig156105|SPATA2|12"	10.5829159688672	12.8501317054245	299	2
"852"	"contig156119|ZNF438|11"	13.9820757197801	16.8235409841927	383	14
"853"	"contig156125|LHFPL3|8"	12.6121133088216	14.3517032582438	332	6
"855"	"contig156146|CDV3|6"	10.651022909559	14.6068938675745	282	2
"857"	"contig156160|CDON|8"	7.53525208170602	11.2977922904496	332	6
"858"	"contig156205|KIAA1468|3"	12.0382987167642	13.9115570400935	230	4
"861"	"contig156300|REV1|11"	5.90620926440624	7.19813153443545	230	4
